Email,result,datID,EmailDomain,NamingFormat
head@newtonfarm.harrow.sch.uk,ok,56810,newtonfarm.harrow.sch.uk,1
head@newton-ferrers.devon.sch.uk,catch_all,67789,newton-ferrers.devon.sch.uk,1
head@newtonflotman.stbenets.org,ok,70469,newtonflotman.stbenets.org,1
head@newton-poppleford.devon.sch.uk,ok,67277,newton-poppleford.devon.sch.uk,1
head@newtonprep.co.uk,ok,55529,newtonprep.co.uk,1
head@newtonsolney.derbyshire.sch.uk,invalid,67208,newtonsolney.derbyshire.sch.uk,1
head@newtonvillageacademy.co.uk,ok,75393,newtonvillageacademy.co.uk,1
head@newtown.cumbria.sch.uk,invalid,70385,newtown.cumbria.sch.uk,1
head@newtown.devon.sch.uk,invalid,67270,newtown.devon.sch.uk,1
head@newtown.education,ok,64255,newtown.education,1
head@newtown.hants.sch.uk,invalid,71959,newtown.hants.sch.uk,1
head@newtown.lancs.sch.uk,ok,73268,newtown.lancs.sch.uk,1
head@newwavefederation.co.uk,invalid,54997,newwavefederation.co.uk,1
head@newyorkprimaryschool.org,invalid,63602,newyorkprimaryschool.org,1
head@nexgenacademy.org.uk,catch_all,74816,nexgenacademy.org.uk,1
head@nexusmat.org,invalid,57658,nexusmat.org,1
head@ngjs.hounslow.sch.uk,ok,71587,ngjs.hounslow.sch.uk,1
head@nhehs.gdst.net,ok,56681,nhehs.gdst.net,1
head@nhgs.co.uk,invalid,65047,nhgs.co.uk,1
head@nhp.haringey.sch.uk,ok,60895,nhp.haringey.sch.uk,1
head@nhs.gdst.net,ok,77727,nhs.gdst.net,1
head@nia.emat.uk,invalid,78817,nia.emat.uk,1
head@nidderdale.n-yorks.sch.uk,invalid,76564,nidderdale.n-yorks.sch.uk,1
head@niddriemill.edin.sch.uk,invalid,81713,niddriemill.edin.sch.uk,1
head@nightingale.hackney.sch.uk,invalid,55007,nightingale.hackney.sch.uk,1
head@nightingale.hants.sch.uk,invalid,71886,nightingale.hants.sch.uk,1
head@nightingale.redbridge.sch.uk,ok,57135,nightingale.redbridge.sch.uk,1
head@nineacrespri.co.uk,invalid,72872,nineacrespri.co.uk,1
head@nishkamschools.org,invalid,67660,nishkamschools.org,1
head@nla.eastern-mat.co.uk,invalid,74005,nla.eastern-mat.co.uk,1
head@nlconline.org.uk,ok,61963,nlconline.org.uk,1
head@nllt.co.uk,catch_all,63585,nllt.co.uk,1
head@nmp.croydon.sch.uk,ok,55832,nmp.croydon.sch.uk,1
head@noakbridge.essex.sch.uk,ok,58122,noakbridge.essex.sch.uk,1
head@nonsuchprimary.sutton.sch.uk,invalid,57230,nonsuchprimary.sutton.sch.uk,1
head@nooklane.sheffield.sch.uk,invalid,65741,nooklane.sheffield.sch.uk,1
head@nor.eastern-mat.co.uk,invalid,62903,nor.eastern-mat.co.uk,1
head@nor.gdst.net,invalid,76328,nor.gdst.net,1
head@norbury.shropshire.sch.uk,ok,78193,norbury.shropshire.sch.uk,1
head@norburyhall.stockport.sch.uk,invalid,61414,norburyhall.stockport.sch.uk,1
head@noremarsh.wilts.sch.uk,ok,66086,noremarsh.wilts.sch.uk,1
head@norfolkcps.sheffield.sch.uk,invalid,63240,norfolkcps.sheffield.sch.uk,1
head@norfolkhouseschool.co.uk,invalid,57471,norfolkhouseschool.co.uk,1
head@norfolkhouseschool.org,ok,56802,norfolkhouseschool.org,1
head@norham.northumberland.sch.uk,invalid,61039,norham.northumberland.sch.uk,1
head@norlandplace.com,invalid,55162,norlandplace.com,1
head@normanby.org.uk,ok,74500,normanby.org.uk,1
head@normanby.outwood.com,invalid,69945,normanby.outwood.com,1
head@normandcroft.lbhf.sch.uk,ok,60793,normandcroft.lbhf.sch.uk,1
head@normangate.hants.sch.uk,invalid,72121,normangate.hants.sch.uk,1
head@normanton.derbyshire.sch.uk,catch_all,59333,normanton.derbyshire.sch.uk,1
head@northampton.ac.uk,unknown,60635,northampton.ac.uk,1
head@northampton-academy.org,invalid,60939,northampton-academy.org,1
head@northamptoncollege.ac.uk,invalid,58257,northamptoncollege.ac.uk,1
head@northbeckton.ttlt.academy,invalid,67459,northbeckton.ttlt.academy,1
head@northberwickhigh.elcschool.org.uk,invalid,81628,northberwickhigh.elcschool.org.uk,1
head@northbourne-cep.kent.sch.uk,catch_all,67541,northbourne-cep.kent.sch.uk,1
head@northbournepark.com,invalid,73181,northbournepark.com,1
head@northbradley.wilts.sch.uk,ok,56341,northbradley.wilts.sch.uk,1
head@northbridgehouse.com,invalid,54904,northbridgehouse.com,1
head@northbromsgrove.worcs.sch.uk,invalid,72277,northbromsgrove.worcs.sch.uk,1
head@northburn.northumberland.sch.uk,invalid,77789,northburn.northumberland.sch.uk,1
head@northchapel.w-sussex.sch.uk,ok,56085,northchapel.w-sussex.sch.uk,1
head@northcottschool.org.uk,ok,72857,northcottschool.org.uk,1
head@northealing.ealing.sch.uk,invalid,56619,northealing.ealing.sch.uk,1
head@northernart.ac.uk,invalid,56590,northernart.ac.uk,1
head@northerneducationtrust.org,invalid,57787,northerneducationtrust.org,1
head@northern-inf.hants.sch.uk,invalid,71764,northern-inf.hants.sch.uk,1
head@northfieldssc.org,invalid,66642,northfieldssc.org,1
head@northgosforth.co.uk,invalid,59275,northgosforth.co.uk,1
head@northheathprimary.co.uk,ok,56132,northheathprimary.co.uk,1
head@northillacademy.org.uk,ok,74630,northillacademy.org.uk,1
head@north-kidlington.oxon.sch.uk,catch_all,78029,north-kidlington.oxon.sch.uk,1
head@northleazeprimary.org.uk,invalid,63104,northleazeprimary.org.uk,1
head@north-leigh.oxon.sch.uk,invalid,77500,north-leigh.oxon.sch.uk,1
head@northlondongrammar.com,invalid,60914,northlondongrammar.com,1
head@northmoor.theharmonytrust.org,ok,78767,northmoor.theharmonytrust.org,1
head@northmundham.w-sussex.sch.uk,catch_all,56086,northmundham.w-sussex.sch.uk,1
head@northroadacademy.com,invalid,70942,northroadacademy.com,1
head@northside.cumbria.sch.uk,ok,57708,northside.cumbria.sch.uk,1
head@northstar-academy.co.uk,catch_all,70524,northstar-academy.co.uk,1
head@northstartrust.org.uk,invalid,68220,northstartrust.org.uk,1
head@northstowesc.org,ok,70377,northstowesc.org,1
head@northwayprimary.co.uk,ok,60024,northwayprimary.co.uk,1
head@northwickpark.essex.sch.uk,ok,77017,northwickpark.essex.sch.uk,1
head@northwoodprimary.org.uk,catch_all,78808,northwoodprimary.org.uk,1
head@norton.suffolk.sch.uk,ok,79660,norton.suffolk.sch.uk,1
head@nortoncollege.net,invalid,64995,nortoncollege.net,1
head@nortoncollege.org.uk,invalid,64606,nortoncollege.org.uk,1
head@nortonroadprimary.co.uk,ok,63932,nortonroadprimary.co.uk,1
head@norwich-school.org.uk,ok,76329,norwich-school.org.uk,1
head@norwichsteinerschool.co.uk,invalid,56444,norwichsteinerschool.co.uk,1
head@norwoodgreen-inf.hounslow.sch.uk,ok,56951,norwoodgreen-inf.hounslow.sch.uk,1
head@norwoodschool.co.uk,ok,64525,norwoodschool.co.uk,1
head@not.gdst.net,invalid,77996,not.gdst.net,1
head@notredame.co.uk,invalid,55895,notredame.co.uk,1
head@notredame.southwark.sch.uk,invalid,75406,notredame.southwark.sch.uk,1
head@notredame-high.co.uk,invalid,68357,notredame-high.co.uk,1
head@notredameprepschool.co.uk,ok,76327,notredameprepschool.co.uk,1
head@nottinghamacademy.org,invalid,62408,nottinghamacademy.org,1
head@nottinghamfreeschool.co.uk,invalid,74573,nottinghamfreeschool.co.uk,1
head@nottinghamgirlsacademy.org,invalid,65393,nottinghamgirlsacademy.org,1
head@nottinghamhigh.co.uk,invalid,77991,nottinghamhigh.co.uk,1
head@novahreodacademy.org.uk,invalid,74137,novahreodacademy.org.uk,1
head@novalis-trust.org.uk,invalid,71602,novalis-trust.org.uk,1
head@npcps.co.uk,ok,61379,npcps.co.uk,1
head@nr.huish.education,invalid,67348,nr.huish.education,1
head@nrc.islington.sch.uk,invalid,55084,nrc.islington.sch.uk,1
head@ntc.kent.sch.uk,invalid,73174,ntc.kent.sch.uk,1
head@ntcps.co.uk,ok,63163,ntcps.co.uk,1
head@nuloom.org.uk,invalid,69992,nuloom.org.uk,1
head@nunthorpe.co.uk,invalid,70757,nunthorpe.co.uk,1
head@nutleyce.e-sussex.sch.uk,catch_all,69057,nutleyce.e-sussex.sch.uk,1
head@nwkcollege.ac.uk,invalid,58234,nwkcollege.ac.uk,1
head@nwschool.org.uk,invalid,67908,nwschool.org.uk,1
head@nwt.eastern-mat.co.uk,invalid,58071,nwt.eastern-mat.co.uk,1
head@nyewood-jun.w-sussex.sch.uk,catch_all,56193,nyewood-jun.w-sussex.sch.uk,1
head@nyland-pri.swindon.sch.uk,ok,68307,nyland-pri.swindon.sch.uk,1
head@nythe.excalibur.org.uk,ok,69917,nythe.excalibur.org.uk,1
head@oakbank.anthemtrust.uk,invalid,68360,oakbank.anthemtrust.uk,1
head@oakbank.beds.sch.uk,invalid,73937,oakbank.beds.sch.uk,1
head@oakbank.org.uk,invalid,79342,oakbank.org.uk,1
head@oakbridgesen.org,invalid,66197,oakbridgesen.org,1
head@oak-cottage.solihull.sch.uk,invalid,59681,oak-cottage.solihull.sch.uk,1
head@oakdalefederation.co.uk,invalid,60693,oakdalefederation.co.uk,1
head@oakdalejunior.co.uk,invalid,79222,oakdalejunior.co.uk,1
head@oakfield.hants.sch.uk,invalid,67528,oakfield.hants.sch.uk,1
head@oakfield.nottingham.sch.uk,invalid,61270,oakfield.nottingham.sch.uk,1
head@oakfieldhull.co.uk,invalid,72858,oakfieldhull.co.uk,1
head@oakgreen.bucks.sch.uk,ok,64248,oakgreen.bucks.sch.uk,1
head@oakgrove.school,invalid,64765,oakgrove.school,1
head@oakgrove-primary.stockport.sch.uk,invalid,58703,oakgrove-primary.stockport.sch.uk,1
head@oakheights.co.uk,invalid,61059,oakheights.co.uk,1
head@oakhill.waltham.sch.uk,invalid,57261,oakhill.waltham.sch.uk,1
head@oakhill.worcs.sch.uk,ok,58910,oakhill.worcs.sch.uk,1
head@oakhill-aspirations.org,invalid,74314,oakhill-aspirations.org,1
head@oakhurst.dorset.sch.uk,invalid,78827,oakhurst.dorset.sch.uk,1
head@oakhurst.swindon.sch.uk,ok,61363,oakhurst.swindon.sch.uk,1
head@oaklands.edin.sch.uk,invalid,81774,oaklands.edin.sch.uk,1
head@oaklands.medway.sch.uk,catch_all,70367,oaklands.medway.sch.uk,1
head@oaklands.towerhamlets.sch.uk,invalid,55457,oaklands.towerhamlets.sch.uk,1
head@oakleigh.barnetmail.net,ok,55718,oakleigh.barnetmail.net,1
head@oakmanor.brent.sch.uk,invalid,79003,oakmanor.brent.sch.uk,1
head@oaksey.wilts.sch.uk,ok,56342,oaksey.wilts.sch.uk,1
head@oaksparkhigh.org.uk,invalid,69940,oaksparkhigh.org.uk,1
head@oaksprimaryacademy.org.uk,invalid,67949,oaksprimaryacademy.org.uk,1
head@oaks-tkat.org,ok,68559,oaks-tkat.org,1
head@oakthorpe.enfield.sch.uk,invalid,58523,oakthorpe.enfield.sch.uk,1
head@oaktree.surrey.sch.uk,ok,73773,oaktree.surrey.sch.uk,1
head@oaktree.swindon.sch.uk,ok,58780,oaktree.swindon.sch.uk,1
head@oaktreefederation.co.uk,ok,69064,oaktreefederation.co.uk,1
head@oaktreelane.notts.sch.uk,invalid,66184,oaktreelane.notts.sch.uk,1
head@oaktreeschool.org.uk,invalid,56750,oaktreeschool.org.uk,1
head@oaktreeschoolcornwall.co.uk,invalid,74519,oaktreeschoolcornwall.co.uk,1
head@oaktreeschools.co.uk,invalid,57287,oaktreeschools.co.uk,1
head@oakwayacademy.org.uk,ok,74441,oakwayacademy.org.uk,1
head@oakwood.ac,invalid,74089,oakwood.ac,1
head@oare.excalibur.org.uk,ok,77306,oare.excalibur.org.uk,1
head@oasisacademysouthbank.org,invalid,71422,oasisacademysouthbank.org,1
head@oasisarena.org,invalid,73870,oasisarena.org,1
head@oasisaspinal.org,invalid,73737,oasisaspinal.org,1
head@oasisblakenhaleinfants.org,invalid,70984,oasisblakenhaleinfants.org,1
head@oasisblakenhalejunior.org,invalid,70990,oasisblakenhalejunior.org,1
head@oasisboulton.org,invalid,71076,oasisboulton.org,1
head@oasisbrightstowe.org,invalid,61320,oasisbrightstowe.org,1
head@oasisbrislington.org,invalid,77088,oasisbrislington.org,1
head@oasisbyron.org,invalid,70618,oasisbyron.org,1
head@oasiscoulsdon.org,invalid,61312,oasiscoulsdon.org,1
head@oasisenfield.org,invalid,60804,oasisenfield.org,1
head@oasisfirvale.org,invalid,73879,oasisfirvale.org,1
head@oasisfoundry.org,invalid,73835,oasisfoundry.org,1
head@oasisharpurmount.org,invalid,70928,oasisharpurmount.org,1
head@oasishobmoor.org,invalid,71057,oasishobmoor.org,1
head@oasisimmingham.org,invalid,61090,oasisimmingham.org,1
head@oasisisleofsheppey.org,invalid,61334,oasisisleofsheppey.org,1
head@oasisjohanna.org,invalid,67604,oasisjohanna.org,1
head@oasisleesbrook.org,invalid,63504,oasisleesbrook.org,1
head@oasislongcross.org,invalid,74043,oasislongcross.org,1
head@oasislongmeadow.org,invalid,71106,oasislongmeadow.org,1
head@oasismarksburyroad.org,invalid,73922,oasismarksburyroad.org,1
head@oasismayfield.org,invalid,61298,oasismayfield.org,1
head@oasismediacityuk.org,invalid,61315,oasismediacityuk.org,1
head@oasisnewoak.org,invalid,70639,oasisnewoak.org,1
head@oasisnunsthorpe.org,invalid,68247,oasisnunsthorpe.org,1
head@oasisoldham.org,invalid,62475,oasisoldham.org,1
head@oasisparkwood.org,invalid,70906,oasisparkwood.org,1
head@oasispinewood.org,invalid,73711,oasispinewood.org,1
head@oasisputney.org,invalid,73883,oasisputney.org,1
head@oasisryelands.org,invalid,74274,oasisryelands.org,1
head@oasisshirleypark.org,invalid,62447,oasisshirleypark.org,1
head@oasissholing.org,invalid,65981,oasissholing.org,1
head@oasissilvertown.org,invalid,76632,oasissilvertown.org,1
head@oasisskinnerstreet.org,invalid,73726,oasisskinnerstreet.org,1
head@oasistemple.org,invalid,63412,oasistemple.org,1
head@oasisuk.org,invalid,73693,oasisuk.org,1
head@oasiswarndon.org,invalid,73727,oasiswarndon.org,1
head@oasiswatermead.org,invalid,73880,oasiswatermead.org,1
head@oasiswoodview.org,invalid,70989,oasiswoodview.org,1
head@ob-ac.co.uk,invalid,62560,ob-ac.co.uk,1
head@ocean-aspirations.org,invalid,76635,ocean-aspirations.org,1
head@ocppa.co.uk,invalid,71322,ocppa.co.uk,1
head@odessa.newham.sch.uk,invalid,57091,odessa.newham.sch.uk,1
head@odysseyeducation.org.uk,invalid,67546,odysseyeducation.org.uk,1
head@oeacademy.co.uk,invalid,67794,oeacademy.co.uk,1
head@oeyc.herts.sch.uk,ok,72324,oeyc.herts.sch.uk,1
head@offwell-primary.devon.sch.uk,ok,68625,offwell-primary.devon.sch.uk,1
head@ogbourne.excalibur.org.uk,ok,77307,ogbourne.excalibur.org.uk,1
head@ogley-hay-n.walsall.sch.uk,catch_all,59715,ogley-hay-n.walsall.sch.uk,1
head@ohacademy.co.uk,invalid,73705,ohacademy.co.uk,1
head@ol.well.olicatschools.org,ok,70563,ol.well.olicatschools.org,1
head@ola.magnificat.org.uk,invalid,57801,ola.magnificat.org.uk,1
head@olc.solihull.sch.uk,invalid,70342,olc.solihull.sch.uk,1
head@olcs.uk,invalid,74335,olcs.uk,1
head@oldbexley.bexley.sch.uk,ok,77568,oldbexley.bexley.sch.uk,1
head@oldcleepa.co.uk,invalid,71265,oldcleepa.co.uk,1
head@oldershaw.wirral.sch.uk,invalid,65139,oldershaw.wirral.sch.uk,1
head@oldfield-brow.com,ok,61530,oldfield-brow.com,1
head@oldfletton.peterborough.sch.uk,ok,64509,oldfletton.peterborough.sch.uk,1
head@oldhall.co.uk,ok,78302,oldhall.co.uk,1
head@oldham.ac.uk,catch_all,56558,oldham.ac.uk,1
head@oldleakeprimaryacademy.net,invalid,75503,oldleakeprimaryacademy.net,1
head@oldmill.leics.sch.uk,invalid,62736,oldmill.leics.sch.uk,1
head@oldpalace.towerhamlets.sch.uk,ok,55408,oldpalace.towerhamlets.sch.uk,1
head@oldsarum.wilts.sch.uk,ok,75281,oldsarum.wilts.sch.uk,1
head@olga.towerhamlets.sch.uk,catch_all,55426,olga.towerhamlets.sch.uk,1
head@olgh.co.uk,invalid,59919,olgh.co.uk,1
head@olivebham.staracademies.org,invalid,79147,olivebham.staracademies.org,1
head@olivebolton.staracademies.org,invalid,79155,olivebolton.staracademies.org,1
head@olivehackney.staracademies.org,invalid,71539,olivehackney.staracademies.org,1
head@oliversb.com,invalid,71779,oliversb.com,1
head@oliverthomas.newham.sch.uk,invalid,57077,oliverthomas.newham.sch.uk,1
head@olocprimary.co.uk,ok,60055,olocprimary.co.uk,1
head@ologinfants.brent.sch.uk,ok,66311,ologinfants.brent.sch.uk,1
head@olognewman.co.uk,invalid,73809,olognewman.co.uk,1
head@olol.barnetmail.net,ok,55685,olol.barnetmail.net,1
head@olol.org.uk,catch_all,63817,olol.org.uk,1
head@ololwit.org.uk,invalid,71315,ololwit.org.uk,1
head@olorcps.net,ok,65725,olorcps.net,1
head@olota.uk,ok,74341,olota.uk,1
head@olqp.bwcet.com,invalid,69621,olqp.bwcet.com,1
head@olqp.lancs.sch.uk,ok,75780,olqp.lancs.sch.uk,1
head@olscmail.org.uk,invalid,77214,olscmail.org.uk,1
head@olsgschool.org,invalid,61095,olsgschool.org,1
head@olsjschool.com,ok,71996,olsjschool.com,1
head@olsp.smccat.org.uk,invalid,69676,olsp.smccat.org.uk,1
head@olsp.uk,invalid,74292,olsp.uk,1
head@olst.bhcet.org.uk,invalid,74822,olst.bhcet.org.uk,1
head@ol-wayside.solihull.sch.uk,invalid,70338,ol-wayside.solihull.sch.uk,1
head@olwprimary.co.uk,ok,58830,olwprimary.co.uk,1
head@olympicprimaryacademy.net,invalid,66081,olympicprimaryacademy.net,1
head@olympustrust.co.uk,invalid,62988,olympustrust.co.uk,1
head@omegamat.co.uk,invalid,63215,omegamat.co.uk,1
head@onedegreeacademy.org,invalid,79137,onedegreeacademy.org,1
head@oneinamillion.org.uk,invalid,71267,oneinamillion.org.uk,1
head@onslow.herts.sch.uk,ok,69937,onslow.herts.sch.uk,1
head@onslow.surrey.sch.uk,ok,79767,onslow.surrey.sch.uk,1
head@ontrackeducation.com,invalid,58624,ontrackeducation.com,1
head@open-academy.org.uk,invalid,61308,open-academy.org.uk,1
head@openboxeducation.org.uk,invalid,62721,openboxeducation.org.uk,1
head@optionsautism.co.uk,catch_all,60806,optionsautism.co.uk,1
head@oratory.bham.sch.uk,catch_all,57420,oratory.bham.sch.uk,1
head@oratory.co.uk,ok,78139,oratory.co.uk,1
head@oratoryprep.co.uk,invalid,78142,oratoryprep.co.uk,1
head@orchard.bexley.sch.uk,ok,60760,orchard.bexley.sch.uk,1
head@orchard.leics.sch.uk,invalid,75078,orchard.leics.sch.uk,1
head@orchardhead.patrust.org.uk,invalid,71293,orchardhead.patrust.org.uk,1
head@orchardhill.ac.uk,invalid,58735,orchardhill.ac.uk,1
head@orchardhs.org.uk,catch_all,56686,orchardhs.org.uk,1
head@orchardhumber.co.uk,invalid,59352,orchardhumber.co.uk,1
head@orchard-inf.hants.sch.uk,invalid,71722,orchard-inf.hants.sch.uk,1
head@orchardinfants.co.uk,invalid,61714,orchardinfants.co.uk,1
head@orchard-jun.hants.sch.uk,invalid,71730,orchard-jun.hants.sch.uk,1
head@orchardmeadow.org,ok,66048,orchardmeadow.org,1
head@orchardpark.cambs.sch.uk,ok,60999,orchardpark.cambs.sch.uk,1
head@orchardparkhigh.net,invalid,77410,orchardparkhigh.net,1
head@orchardprimary.org.uk,ok,59429,orchardprimary.org.uk,1
head@orchardprimaryacademy.org,ok,77378,orchardprimaryacademy.org,1
head@orchardprimaryschool.com,invalid,60848,orchardprimaryschool.com,1
head@orchards.cambs.sch.uk,ok,57912,orchards.cambs.sch.uk,1
head@orchardschool.org.uk,invalid,59068,orchardschool.org.uk,1
head@orchard-tmet.uk,invalid,59577,orchard-tmet.uk,1
head@orfordcvap.org,invalid,79687,orfordcvap.org,1
head@oriel.w-sussex.sch.uk,invalid,60721,oriel.w-sussex.sch.uk,1
head@orion.barnetmail.net,ok,58745,orion.barnetmail.net,1
head@orionacademy.co.uk,catch_all,70081,orionacademy.co.uk,1
head@orionschool.co.uk,invalid,69689,orionschool.co.uk,1
head@orleans.richmond.sch.uk,invalid,57176,orleans.richmond.sch.uk,1
head@orleanspark.school,invalid,68587,orleanspark.school,1
head@ormesby.org.uk,invalid,57656,ormesby.org.uk,1
head@ormesby.outwood.com,invalid,70640,ormesby.outwood.com,1
head@ormiston.elcschool.org.uk,catch_all,81617,ormiston.elcschool.org.uk,1
head@ormistondenes.co.uk,catch_all,71210,ormistondenes.co.uk,1
head@ormistonmeadows.co.uk,invalid,74015,ormistonmeadows.co.uk,1
head@ormistonsandwell.org.uk,invalid,62452,ormistonsandwell.org.uk,1
head@ormistonsixvillages.org.uk,invalid,73861,ormistonsixvillages.org.uk,1
head@ormistonsudbury.co.uk,invalid,68472,ormistonsudbury.co.uk,1
head@ormistonvictoryacademy.co.uk,invalid,62561,ormistonvictoryacademy.co.uk,1
head@ormskirk-ce.lancs.sch.uk,ok,73478,ormskirk-ce.lancs.sch.uk,1
head@orpheus.org.uk,invalid,58736,orpheus.org.uk,1
head@orretsmeadow.wirral.sch.uk,ok,60166,orretsmeadow.wirral.sch.uk,1
head@orton.cumbria.sch.uk,ok,66930,orton.cumbria.sch.uk,1
head@orwellpark.org,invalid,79695,orwellpark.org,1
head@osborne.coop,invalid,63290,osborne.coop,1
head@osborne.hants.sch.uk,invalid,72068,osborne.hants.sch.uk,1
head@osbournby.lincs.sch.uk,invalid,75997,osbournby.lincs.sch.uk,1
head@oscottacademy.co.uk,invalid,77471,oscottacademy.co.uk,1
head@osfc.ac.uk,invalid,62882,osfc.ac.uk,1
head@osidge.barnetmail.net,ok,55697,osidge.barnetmail.net,1
head@osmaston.derbyshire.sch.uk,invalid,67174,osmaston.derbyshire.sch.uk,1
head@osoprimary.co.uk,invalid,78285,osoprimary.co.uk,1
head@osparade.co.uk,invalid,70758,osparade.co.uk,1
head@ossma.co.uk,invalid,62540,ossma.co.uk,1
head@othmid.ppat365.org,invalid,74756,othmid.ppat365.org,1
head@otleystreet.n-yorks.sch.uk,catch_all,76347,otleystreet.n-yorks.sch.uk,1
head@otterburn.northumberland.sch.uk,invalid,77761,otterburn.northumberland.sch.uk,1
head@oughterside.cumbria.sch.uk,ok,66748,oughterside.cumbria.sch.uk,1
head@oughtibridge.sheffield.sch.uk,invalid,65599,oughtibridge.sheffield.sch.uk,1
head@oultonacademy.org.uk,invalid,74736,oultonacademy.org.uk,1
head@oundleschool.org.uk,ok,77719,oundleschool.org.uk,1
head@ourlady.bexley.sch.uk,ok,55729,ourlady.bexley.sch.uk,1
head@ourlady.coventry.sch.uk,invalid,57541,ourlady.coventry.sch.uk,1
head@ourlady.cumbria.sch.uk,ok,75513,ourlady.cumbria.sch.uk,1
head@ourladyand-st-annes-pri.s-lanark.sch.uk,catch_all,83108,ourladyand-st-annes-pri.s-lanark.sch.uk,1
head@ourladyoflourdes-pri.s-lanark.sch.uk,catch_all,83158,ourladyoflourdes-pri.s-lanark.sch.uk,1
head@ourladyoflourdesschool.org.uk,ok,74697,ourladyoflourdesschool.org.uk,1
head@ourladyofpity.co.uk,ok,74088,ourladyofpity.co.uk,1
head@ourladyqueenofpeaceprimary.co.uk,ok,60059,ourladyqueenofpeaceprimary.co.uk,1
head@ourladys.bham.sch.uk,catch_all,70335,ourladys.bham.sch.uk,1
head@ourladys.camden.sch.uk,ok,54886,ourladys.camden.sch.uk,1
head@ourladys.hackney.sch.uk,invalid,55027,ourladys.hackney.sch.uk,1
head@ourlady-saintedwards.wirral.sch.uk,invalid,60143,ourlady-saintedwards.wirral.sch.uk,1
head@ourladysbishopeton.com,invalid,59905,ourladysbishopeton.com,1
head@ourladyscowley.co.uk,invalid,71269,ourladyscowley.co.uk,1
